id,kind,labelText,pageRoute,target,sourceFile,line,notes
generated.apps.web.app.locale.dashboard.dashboard.governance.GovernanceCasesClient.tsx.269,Link,p.project_name,/{locale}/dashboard/governance,`/dashboard/projects/${p.project_id}`,apps/web/app/[locale]/(dashboard)/dashboard/governance/GovernanceCasesClient.tsx,269,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.notifications.NotificationsClient.tsx.111,button,tCommon(retry),/{locale}/dashboard/notifications,"() => queryClient.invalidateQueries({ queryKey: [""notifications""] })",apps/web/app/[locale]/(dashboard)/dashboard/notifications/NotificationsClient.tsx,111,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.notifications.NotificationsClient.tsx.132,button,t(markAllRead),/{locale}/dashboard/notifications,() => markAllMutation.mutate(),apps/web/app/[locale]/(dashboard)/dashboard/notifications/NotificationsClient.tsx,132,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.notifications.NotificationsClient.tsx.fallback.135,button,,/{locale}/dashboard/notifications,onClick=,apps/web/app/[locale]/(dashboard)/dashboard/notifications/NotificationsClient.tsx,135,fallback text scan
generated.apps.web.app.locale.dashboard.dashboard.notifications.NotificationsClient.tsx.165,Link,n.title,/{locale}/dashboard/notifications,buildNotificationUrl(n),apps/web/app/[locale]/(dashboard)/dashboard/notifications/NotificationsClient.tsx,165,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.notifications.NotificationsClient.tsx.181,button,t(markRead),/{locale}/dashboard/notifications,() => markReadMutation.mutate(n.id),apps/web/app/[locale]/(dashboard)/dashboard/notifications/NotificationsClient.tsx,181,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.notifications.NotificationsClient.tsx.fallback.184,button,,/{locale}/dashboard/notifications,onClick=,apps/web/app/[locale]/(dashboard)/dashboard/notifications/NotificationsClient.tsx,184,fallback text scan
generated.apps.web.app.locale.dashboard.dashboard.notifications.NotificationsClient.tsx.190,Link,t(view),/{locale}/dashboard/notifications,buildNotificationUrl(n),apps/web/app/[locale]/(dashboard)/dashboard/notifications/NotificationsClient.tsx,190,generated id; no data-testid
cta.dashboard.projects.viewAll,Link,t(allProjects) →,/{locale}/dashboard,/dashboard/projects,apps/web/app/[locale]/(dashboard)/dashboard/page.tsx,58,
generated.apps.web.app.locale.dashboard.dashboard.page.tsx.fallback.60,button,,/{locale}/dashboard,data-testid=,apps/web/app/[locale]/(dashboard)/dashboard/page.tsx,60,fallback text scan
generated.apps.web.app.locale.dashboard.dashboard.projects.id.change.orders.changeOrderId.ManagerChangeOrderDetailClient.tsx.185,Link,tDetail(backToProject),/{locale}/dashboard/projects/:id/change-orders/:changeOrderId,`/dashboard/projects/${projectId}`,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/change-orders/[changeOrderId]/ManagerChangeOrderDetailClient.tsx,185,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.change.orders.changeOrderId.ManagerChangeOrderDetailClient.tsx.282,button,patchMutation.isPending ? tDetail(saving) : tDetail(saveChanges),/{locale}/dashboard/projects/:id/change-orders/:changeOrderId,() => patchMutation.mutate(),apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/change-orders/[changeOrderId]/ManagerChangeOrderDetailClient.tsx,282,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.change.orders.changeOrderId.ManagerChangeOrderDetailClient.tsx.337,button,transitionMutation.isPending ? tDetail(applying) : tDetail(applyTransition),/{locale}/dashboard/projects/:id/change-orders/:changeOrderId,() => transitionMutation.mutate(),apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/change-orders/[changeOrderId]/ManagerChangeOrderDetailClient.tsx,337,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.change.orders.changeOrderId.ManagerChangeOrderDetailClient.tsx.fallback.340,button,,/{locale}/dashboard/projects/:id/change-orders/:changeOrderId,onClick=,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/change-orders/[changeOrderId]/ManagerChangeOrderDetailClient.tsx,340,fallback text scan
generated.apps.web.app.locale.dashboard.dashboard.projects.id.ChangeOrdersManagerPanel.tsx.92,button,open ? tDetail(close) : tDetail(newChangeOrder),/{locale}/dashboard/projects/:id,() => setOpen((o) => !o),apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/ChangeOrdersManagerPanel.tsx,92,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.ChangeOrdersManagerPanel.tsx.186,button,createMutation.isPending ? tDetail(creating) : tDetail(create),/{locale}/dashboard/projects/:id,() => createMutation.mutate(),apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/ChangeOrdersManagerPanel.tsx,186,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.ChangeOrdersManagerPanel.tsx.fallback.190,button,,/{locale}/dashboard/projects/:id,onClick=,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/ChangeOrdersManagerPanel.tsx,190,fallback text scan
generated.apps.web.app.locale.dashboard.dashboard.projects.id.ChangeOrdersManagerPanel.tsx.213,Link,r.title,/{locale}/dashboard/projects/:id,`/dashboard/projects/${projectId}/change-orders/${r.id}`,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/ChangeOrdersManagerPanel.tsx,213,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.change.orders.changeOrderId.ClientPortalChangeOrderDetailClient.tsx.86,Link,tDetail(backToChangeOrders),/{locale}/dashboard/projects/:id/client/change-orders/:changeOrderId,`/dashboard/projects/${projectId}/client/change-orders`,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/change-orders/[changeOrderId]/ClientPortalChangeOrderDetailClient.tsx,86,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.change.orders.ClientPortalChangeOrdersListClient.tsx.55,Link,tDetail(backToClientPortal),/{locale}/dashboard/projects/:id/client/change-orders,`/dashboard/projects/${projectId}/client`,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/change-orders/ClientPortalChangeOrdersListClient.tsx,55,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.change.orders.ClientPortalChangeOrdersListClient.tsx.69,Link,,/{locale}/dashboard/projects/:id/client/change-orders,`/dashboard/projects/${projectId}/client/change-orders/${r.id}`,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/change-orders/ClientPortalChangeOrdersListClient.tsx,69,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalNotificationsSection.tsx.86,button,tDetail(markAsRead),/{locale}/dashboard/projects/:id/client,() => markRead.mutate(n.id),apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalNotificationsSection.tsx,86,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalNotificationsSection.tsx.fallback.92,button,,/{locale}/dashboard/projects/:id/client,onClick=,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalNotificationsSection.tsx,92,fallback text scan
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalRequestsSection.tsx.102,button,tDetail(approve),/{locale}/dashboard/projects/:id/client,"() =>
                          respondMutation.mutate({ requestId: r.id, body: { decision: ""approve"", note: note || null } })",apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalRequestsSection.tsx,102,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalRequestsSection.tsx.fallback.107,button,,/{locale}/dashboard/projects/:id/client,onClick=,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalRequestsSection.tsx,107,fallback text scan
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalRequestsSection.tsx.113,button,tDetail(reject),/{locale}/dashboard/projects/:id/client,"() =>
                          respondMutation.mutate({ requestId: r.id, body: { decision: ""reject"", note: note || null } })",apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalRequestsSection.tsx,113,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalRequestsSection.tsx.fallback.118,button,,/{locale}/dashboard/projects/:id/client,onClick=,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalRequestsSection.tsx,118,fallback text scan
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalRequestsSection.tsx.135,button,tDetail(submitFeedback),/{locale}/dashboard/projects/:id/client,"() =>
                          respondMutation.mutate({
                            requestId: r.id,
                            body: { feedback_text: feedbackText.trim(), note: note || null },
                          })",apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalRequestsSection.tsx,135,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalRequestsSection.tsx.fallback.140,button,,/{locale}/dashboard/projects/:id/client,onClick=,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalRequestsSection.tsx,140,fallback text scan
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalRequestsSection.tsx.152,button,tDetail(iAcknowledge),/{locale}/dashboard/projects/:id/client,"() =>
                        respondMutation.mutate({ requestId: r.id, body: { acknowledged: true, note: note || null } })",apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalRequestsSection.tsx,152,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalRequestsSection.tsx.fallback.156,button,,/{locale}/dashboard/projects/:id/client,onClick=,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalRequestsSection.tsx,156,fallback text scan
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalRequestsSection.tsx.176,button,tDetail(submitChoice),/{locale}/dashboard/projects/:id/client,"() =>
                          respondMutation.mutate({
                            requestId: r.id,
                            body: { choice_index: choiceIdx!, note: note || null },
                          })",apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalRequestsSection.tsx,176,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalRequestsSection.tsx.fallback.180,button,,/{locale}/dashboard/projects/:id/client,onClick=,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalRequestsSection.tsx,180,fallback text scan
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalRequestsSection.tsx.192,button,tDetail(confirmReview),/{locale}/dashboard/projects/:id/client,"() =>
                        respondMutation.mutate({
                          requestId: r.id,
                          body: { document_review_confirmed: true, note: note || null },
                        })",apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalRequestsSection.tsx,192,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalRequestsSection.tsx.fallback.196,button,,/{locale}/dashboard/projects/:id/client,onClick=,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalRequestsSection.tsx,196,fallback text scan
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalRequestsSection.tsx.216,button,tDetail(cancel),/{locale}/dashboard/projects/:id/client,() => setExpandedId(null),apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalRequestsSection.tsx,216,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalRequestsSection.tsx.221,button,tDetail(respond),/{locale}/dashboard/projects/:id/client,() => setExpandedId(r.id),apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalRequestsSection.tsx,221,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalViewClient.tsx.52,Link,tDetail(backToProject),/{locale}/dashboard/projects/:id/client,`/dashboard/projects/${projectId}`,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalViewClient.tsx,52,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalViewClient.tsx.66,Link,tDetail(backToProjectOverview),/{locale}/dashboard/projects/:id/client,`/dashboard/projects/${projectId}`,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalViewClient.tsx,66,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalViewClient.tsx.92,Link,tDetail(openDiscussions),/{locale}/dashboard/projects/:id/client,`/dashboard/projects/${projectId}/client/discussions`,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalViewClient.tsx,92,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalViewClient.tsx.105,Link,tDetail(viewPunchList),/{locale}/dashboard/projects/:id/client,`/dashboard/projects/${projectId}/client/defects`,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalViewClient.tsx,105,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalViewClient.tsx.118,Link,tDetail(openAftercare),/{locale}/dashboard/projects/:id/client,`/dashboard/projects/${projectId}/client/service-requests`,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalViewClient.tsx,118,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalViewClient.tsx.131,Link,tDetail(viewChangeOrders),/{locale}/dashboard/projects/:id/client,`/dashboard/projects/${projectId}/client/change-orders`,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalViewClient.tsx,131,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalViewClient.tsx.205,Link,Open owner workspace →,/{locale}/dashboard/projects/:id/client,`/dashboard/projects/${projectId}/owner`,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalViewClient.tsx,205,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.ClientPortalWorkloadSection.tsx.64,Link,tDetail(takeAction),/{locale}/dashboard/projects/:id/client,w.action_url,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/ClientPortalWorkloadSection.tsx,64,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.defects.defectId.ClientPortalDefectDetailClient.tsx.64,Link,tDetail(backToPunchList),/{locale}/dashboard/projects/:id/client/defects/:defectId,`/dashboard/projects/${projectId}/client/defects`,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/defects/[defectId]/ClientPortalDefectDetailClient.tsx,64,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.defects.ClientPortalDefectsListClient.tsx.90,Link,tDetail(backToClientPortal),/{locale}/dashboard/projects/:id/client/defects,`/dashboard/projects/${projectId}/client`,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/defects/ClientPortalDefectsListClient.tsx,90,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.defects.ClientPortalDefectsListClient.tsx.98,button,open ? tDetail(cancel) : tDetail(reportAnItem),/{locale}/dashboard/projects/:id/client/defects,() => setOpen((o) => !o),apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/defects/ClientPortalDefectsListClient.tsx,98,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.defects.ClientPortalDefectsListClient.tsx.120,button,createMutation.isPending ? tDetail(submitting) : tDetail(submit),/{locale}/dashboard/projects/:id/client/defects,() => createMutation.mutate(),apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/defects/ClientPortalDefectsListClient.tsx,120,generated id; no data-testid
generated.apps.web.app.locale.dashboard.dashboard.projects.id.client.defects.ClientPortalDefectsListClient.tsx.128,Link,,/{locale}/dashboard/projects/:id/client/defects,`/dashboard/projects/${projectId}/client/defects/${r.id}`,apps/web/app/[locale]/(dashboard)/dashboard/projects/[id]/client/defects/ClientPortalDefectsListClient.tsx,128,generated id; no data-testid
